source,target,title,conference,year1,year2
1061,341,Selecting the Aspect Ratio of a Scatter Plot Based on Its Delaunay Triangulation,InfoVis,2013,2013
30,688,SketchStory: Telling More Engaging Stories with Data through Freeform Sketching,InfoVis,2013,2013
139,687,SoccerStories: A Kick-off for Visual Soccer Analysis,InfoVis,2013,2013
139,491,SoccerStories: A Kick-off for Visual Soccer Analysis,InfoVis,2013,2013
687,491,SoccerStories: A Kick-off for Visual Soccer Analysis,InfoVis,2013,2013
224,797,StoryFlow: Tracking the Evolution of Stories,InfoVis,2013,2013
224,3,StoryFlow: Tracking the Evolution of Stories,InfoVis,2013,2013
224,760,StoryFlow: Tracking the Evolution of Stories,InfoVis,2013,2013
797,3,StoryFlow: Tracking the Evolution of Stories,InfoVis,2013,2013
797,760,StoryFlow: Tracking the Evolution of Stories,InfoVis,2013,2013
3,760,StoryFlow: Tracking the Evolution of Stories,InfoVis,2013,2013
551,687,Using Concrete Scales: A Practical Framework for Effective Visual Depiction of Complex Measures,InfoVis,2013,2013
854,19,Variant View: Visualizing Sequence Variants in their Gene Context,InfoVis,2013,2013
149,790,Visual Compression of Workflow Visualizations with Automated Detection of Macro Motifs,InfoVis,2013,2013
149,164,Visual Compression of Workflow Visualizations with Automated Detection of Macro Motifs,InfoVis,2013,2013
149,295,Visual Compression of Workflow Visualizations with Automated Detection of Macro Motifs,InfoVis,2013,2013
149,1182,Visual Compression of Workflow Visualizations with Automated Detection of Macro Motifs,InfoVis,2013,2013
790,164,Visual Compression of Workflow Visualizations with Automated Detection of Macro Motifs,InfoVis,2013,2013
790,295,Visual Compression of Workflow Visualizations with Automated Detection of Macro Motifs,InfoVis,2013,2013
790,1182,Visual Compression of Workflow Visualizations with Automated Detection of Macro Motifs,InfoVis,2013,2013
164,295,Visual Compression of Workflow Visualizations with Automated Detection of Macro Motifs,InfoVis,2013,2013
164,1182,Visual Compression of Workflow Visualizations with Automated Detection of Macro Motifs,InfoVis,2013,2013
295,1182,Visual Compression of Workflow Visualizations with Automated Detection of Macro Motifs,InfoVis,2013,2013
1002,687,Visual Sedimentation,InfoVis,2013,2013
1002,491,Visual Sedimentation,InfoVis,2013,2013
687,491,Visual Sedimentation,InfoVis,2013,2013
1211,546,Visualizing Change over Time Using Dynamic Hierarchies: TreeVersity2 and the StemView,InfoVis,2013,2013
976,1088,Visualizing Fuzzy Overlapping Communities in Networks,InfoVis,2013,2013
152,271,What Makes a Visualization Memorable?,InfoVis,2013,2013
1009,1074,A User Study on Curved Edges in Graph Visualization,InfoVis,2012,2012
1009,1135,A User Study on Curved Edges in Graph Visualization,InfoVis,2012,2012
1074,1135,A User Study on Curved Edges in Graph Visualization,InfoVis,2012,2012
21,518,Algorithms for Labeling Focus Regions,InfoVis,2012,2012
21,1061,Algorithms for Labeling Focus Regions,InfoVis,2012,2012
21,341,Algorithms for Labeling Focus Regions,InfoVis,2012,2012
518,1061,Algorithms for Labeling Focus Regions,InfoVis,2012,2012
518,341,Algorithms for Labeling Focus Regions,InfoVis,2012,2012
1061,341,Algorithms for Labeling Focus Regions,InfoVis,2012,2012
772,132,An Empirical Model of Slope Ratio Comparisons,InfoVis,2012,2012
772,780,An Empirical Model of Slope Ratio Comparisons,InfoVis,2012,2012
132,780,An Empirical Model of Slope Ratio Comparisons,InfoVis,2012,2012
1031,1182,An Empirical Study on Using Visual Embellishments in Visualization,InfoVis,2012,2012
934,491,Assessing the Effect of Visualizations on Bayesian Reasoning through Crowdsourcing,InfoVis,2012,2012
30,765,Beyond Mouse and Keyboard: Expanding Design Considerations for Information Visualization Interactions,InfoVis,2012,2012
30,1258,Beyond Mouse and Keyboard: Expanding Design Considerations for Information Visualization Interactions,InfoVis,2012,2012
30,621,Beyond Mouse and Keyboard: Expanding Design Considerations for Information Visualization Interactions,InfoVis,2012,2012
765,1258,Beyond Mouse and Keyboard: Expanding Design Considerations for Information Visualization Interactions,InfoVis,2012,2012
765,621,Beyond Mouse and Keyboard: Expanding Design Considerations for Information Visualization Interactions,InfoVis,2012,2012
1258,621,Beyond Mouse and Keyboard: Expanding Design Considerations for Information Visualization Interactions,InfoVis,2012,2012
1125,1086,Capturing the Design Space of Sequential Space-filling Layouts,InfoVis,2012,2012
884,459,Compressed Adjacency Matrices: Untangling Gene Regulatory Networks,InfoVis,2012,2012
1295,611,Design Study Methodology: Reflections from the Trenches and the Stacks,InfoVis,2012,2012
1295,19,Design Study Methodology: Reflections from the Trenches and the Stacks,InfoVis,2012,2012
611,19,Design Study Methodology: Reflections from the Trenches and the Stacks,InfoVis,2012,2012
307,101,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,InfoVis,2012,2012
307,60,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,InfoVis,2012,2012
307,1042,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,InfoVis,2012,2012
307,244,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,InfoVis,2012,2012
101,60,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,InfoVis,2012,2012
101,1042,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,InfoVis,2012,2012
101,244,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,InfoVis,2012,2012
60,1042,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,InfoVis,2012,2012
60,244,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,InfoVis,2012,2012
1042,244,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,InfoVis,2012,2012
722,427,Does an Eye Tracker Tell the Truth about Visualizations?: findings while Investigating Visualizations for Decision Making,InfoVis,2012,2012
722,530,Does an Eye Tracker Tell the Truth about Visualizations?: findings while Investigating Visualizations for Decision Making,InfoVis,2012,2012
427,530,Does an Eye Tracker Tell the Truth about Visualizations?: findings while Investigating Visualizations for Decision Making,InfoVis,2012,2012
921,450,Evaluating Sketchiness as a Visual Variable for the Depiction of Qualitative Uncertainty,InfoVis,2012,2012
921,796,Evaluating Sketchiness as a Visual Variable for the Depiction of Qualitative Uncertainty,InfoVis,2012,2012
921,491,Evaluating Sketchiness as a Visual Variable for the Depiction of Qualitative Uncertainty,InfoVis,2012,2012
450,796,Evaluating Sketchiness as a Visual Variable for the Depiction of Qualitative Uncertainty,InfoVis,2012,2012
450,491,Evaluating Sketchiness as a Visual Variable for the Depiction of Qualitative Uncertainty,InfoVis,2012,2012
796,491,Evaluating Sketchiness as a Visual Variable for the Depiction of Qualitative Uncertainty,InfoVis,2012,2012
600,812,Exploring Flow; Factors; and Outcomes of Temporal Event Sequences with the Outflow Visualization,InfoVis,2012,2012
742,551,Facilitating Discourse Analysis with Interactive Visualization,InfoVis,2012,2012
742,721,Facilitating Discourse Analysis with Interactive Visualization,InfoVis,2012,2012
742,675,Facilitating Discourse Analysis with Interactive Visualization,InfoVis,2012,2012
551,721,Facilitating Discourse Analysis with Interactive Visualization,InfoVis,2012,2012
551,675,Facilitating Discourse Analysis with Interactive Visualization,InfoVis,2012,2012
721,675,Facilitating Discourse Analysis with Interactive Visualization,InfoVis,2012,2012
51,724,Graphical Overlays: Using Layered Elements to Aid Chart Reading,InfoVis,2012,2012
554,809,Graphical Tests for Power Comparison of Competing Designs,InfoVis,2012,2012
31,98,Interaction Support for Visual Comparison Inspired by Natural Behavior,InfoVis,2012,2012
31,424,Interaction Support for Visual Comparison Inspired by Natural Behavior,InfoVis,2012,2012
98,424,Interaction Support for Visual Comparison Inspired by Natural Behavior,InfoVis,2012,2012
145,59,Interactive Level-of-Detail Rendering of Large Graphs,InfoVis,2012,2012
145,1179,Interactive Level-of-Detail Rendering of Large Graphs,InfoVis,2012,2012
59,1179,Interactive Level-of-Detail Rendering of Large Graphs,InfoVis,2012,2012
576,205,Memorability of Visual Features in Network Diagrams,InfoVis,2012,2012
450,765,Perception of Visual Variables on Tiled Wall-Sized Displays for Information Visualization Applications,InfoVis,2012,2012
984,1258,PivotPaths: Strolling through Faceted Information Spaces,InfoVis,2012,2012
984,93,PivotPaths: Strolling through Faceted Information Spaces,InfoVis,2012,2012
1258,93,PivotPaths: Strolling through Faceted Information Spaces,InfoVis,2012,2012
950,350,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
950,224,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
950,390,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
950,702,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
950,370,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
350,224,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
350,390,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
350,702,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
350,370,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
224,390,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
224,702,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
224,370,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
390,702,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
390,370,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
702,370,RankExplorer: Visualization of Ranking Changes in Large Time Series Data,InfoVis,2012,2012
1295,19,RelEx: Visualization for Actively Changing Overlay Network Specifications,InfoVis,2012,2012
1295,12,RelEx: Visualization for Actively Changing Overlay Network Specifications,InfoVis,2012,2012
19,12,RelEx: Visualization for Actively Changing Overlay Network Specifications,InfoVis,2012,2012
1141,399,Representative Factor Generation for the Interactive Visual Analysis of High-Dimensional Data,InfoVis,2012,2012
1141,399,Representative Factor Generation for the Interactive Visual Analysis of High-Dimensional Data,InfoVis,2012,2012
1141,1184,Representative Factor Generation for the Interactive Visual Analysis of High-Dimensional Data,InfoVis,2012,2012
399,399,Representative Factor Generation for the Interactive Visual Analysis of High-Dimensional Data,InfoVis,2012,2012
399,1184,Representative Factor Generation for the Interactive Visual Analysis of High-Dimensional Data,InfoVis,2012,2012
399,1184,Representative Factor Generation for the Interactive Visual Analysis of High-Dimensional Data,InfoVis,2012,2012
559,765,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
559,796,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
559,946,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
559,921,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
559,293,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
765,796,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
765,946,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
765,921,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
765,293,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
796,946,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
796,921,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
796,293,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
946,921,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
946,293,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
921,293,Sketchy Rendering for Information Visualization,InfoVis,2012,2012
242,434,SnapShot: Visualization to Propel Ice Hockey Analytics,InfoVis,2012,2012
165,340,Spatial Text Visualization Using Automatic Typographic Maps,InfoVis,2012,2012
165,320,Spatial Text Visualization Using Automatic Typographic Maps,InfoVis,2012,2012
165,563,Spatial Text Visualization Using Automatic Typographic Maps,InfoVis,2012,2012
165,494,Spatial Text Visualization Using Automatic Typographic Maps,InfoVis,2012,2012
340,320,Spatial Text Visualization Using Automatic Typographic Maps,InfoVis,2012,2012
340,563,Spatial Text Visualization Using Automatic Typographic Maps,InfoVis,2012,2012
340,494,Spatial Text Visualization Using Automatic Typographic Maps,InfoVis,2012,2012
320,563,Spatial Text Visualization Using Automatic Typographic Maps,InfoVis,2012,2012
320,494,Spatial Text Visualization Using Automatic Typographic Maps,InfoVis,2012,2012
563,494,Spatial Text Visualization Using Automatic Typographic Maps,InfoVis,2012,2012
31,669,Stacking-Based Visualization of Trajectory Attribute Data,InfoVis,2012,2012
31,239,Stacking-Based Visualization of Trajectory Attribute Data,InfoVis,2012,2012
31,187,Stacking-Based Visualization of Trajectory Attribute Data,InfoVis,2012,2012
669,239,Stacking-Based Visualization of Trajectory Attribute Data,InfoVis,2012,2012
669,187,Stacking-Based Visualization of Trajectory Attribute Data,InfoVis,2012,2012
239,187,Stacking-Based Visualization of Trajectory Attribute Data,InfoVis,2012,2012
149,790,Taxonomy-Based Glyph Design---with a Case Study on Visualizing Workflows of Biological Experiments,InfoVis,2012,2012
149,164,Taxonomy-Based Glyph Design---with a Case Study on Visualizing Workflows of Biological Experiments,InfoVis,2012,2012
149,295,Taxonomy-Based Glyph Design---with a Case Study on Visualizing Workflows of Biological Experiments,InfoVis,2012,2012
149,1182,Taxonomy-Based Glyph Design---with a Case Study on Visualizing Workflows of Biological Experiments,InfoVis,2012,2012
790,164,Taxonomy-Based Glyph Design---with a Case Study on Visualizing Workflows of Biological Experiments,InfoVis,2012,2012
790,295,Taxonomy-Based Glyph Design---with a Case Study on Visualizing Workflows of Biological Experiments,InfoVis,2012,2012
790,1182,Taxonomy-Based Glyph Design---with a Case Study on Visualizing Workflows of Biological Experiments,InfoVis,2012,2012
164,295,Taxonomy-Based Glyph Design---with a Case Study on Visualizing Workflows of Biological Experiments,InfoVis,2012,2012
164,1182,Taxonomy-Based Glyph Design---with a Case Study on Visualizing Workflows of Biological Experiments,InfoVis,2012,2012
295,1182,Taxonomy-Based Glyph Design---with a Case Study on Visualizing Workflows of Biological Experiments,InfoVis,2012,2012
970,30,Understanding Pen and Touch Interaction for Data Exploration on Interactive Whiteboards,InfoVis,2012,2012
970,1258,Understanding Pen and Touch Interaction for Data Exploration on Interactive Whiteboards,InfoVis,2012,2012
970,621,Understanding Pen and Touch Interaction for Data Exploration on Interactive Whiteboards,InfoVis,2012,2012
30,1258,Understanding Pen and Touch Interaction for Data Exploration on Interactive Whiteboards,InfoVis,2012,2012
30,621,Understanding Pen and Touch Interaction for Data Exploration on Interactive Whiteboards,InfoVis,2012,2012
1258,621,Understanding Pen and Touch Interaction for Data Exploration on Interactive Whiteboards,InfoVis,2012,2012
738,582,Visual Semiotics & Uncertainty Visualization: An Empirical Study,InfoVis,2012,2012
738,866,Visual Semiotics & Uncertainty Visualization: An Empirical Study,InfoVis,2012,2012
738,834,Visual Semiotics & Uncertainty Visualization: An Empirical Study,InfoVis,2012,2012
582,866,Visual Semiotics & Uncertainty Visualization: An Empirical Study,InfoVis,2012,2012
582,834,Visual Semiotics & Uncertainty Visualization: An Empirical Study,InfoVis,2012,2012
866,834,Visual Semiotics & Uncertainty Visualization: An Empirical Study,InfoVis,2012,2012
797,328,Visualizing Flow of Uncertainty through Analytical Processes,InfoVis,2012,2012
387,213,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
387,1280,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
387,1256,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
387,334,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
387,228,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
387,1,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
387,1177,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
213,1280,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
213,1256,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
213,334,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
213,228,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
213,1,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
213,1177,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
1280,1256,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
1280,334,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
1280,228,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
1280,1,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
1280,1177,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
1256,334,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
1256,228,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
1256,1,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
1256,1177,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
334,228,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
334,1,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
334,1177,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
228,1,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
228,1177,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
1,1177,Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,InfoVis,2012,2012
573,1292,Visualizing Student Histories Using Clustering and Composition,InfoVis,2012,2012
272,1230,Whisper: Tracing the Spatiotemporal Process of Information Diffusion in Real Time,InfoVis,2012,2012
272,224,Whisper: Tracing the Spatiotemporal Process of Information Diffusion in Real Time,InfoVis,2012,2012
272,370,Whisper: Tracing the Spatiotemporal Process of Information Diffusion in Real Time,InfoVis,2012,2012
1230,224,Whisper: Tracing the Spatiotemporal Process of Information Diffusion in Real Time,InfoVis,2012,2012
1230,370,Whisper: Tracing the Spatiotemporal Process of Information Diffusion in Real Time,InfoVis,2012,2012
224,370,Whisper: Tracing the Spatiotemporal Process of Information Diffusion in Real Time,InfoVis,2012,2012
765,450,A Study on Dual-Scale Data Charts,InfoVis,2011,2011
765,934,A Study on Dual-Scale Data Charts,InfoVis,2011,2011
765,491,A Study on Dual-Scale Data Charts,InfoVis,2011,2011
450,934,A Study on Dual-Scale Data Charts,InfoVis,2011,2011
450,491,A Study on Dual-Scale Data Charts,InfoVis,2011,2011
934,491,A Study on Dual-Scale Data Charts,InfoVis,2011,2011
199,1041,Adaptive Privacy-Preserving Visualization Using Parallel Coordinates,InfoVis,2011,2011
731,1108,Angular Histograms: Frequency-Based Visualizations for Large; High Dimensional Data,InfoVis,2011,2011
731,936,Angular Histograms: Frequency-Based Visualizations for Large; High Dimensional Data,InfoVis,2011,2011
1108,936,Angular Histograms: Frequency-Based Visualizations for Large; High Dimensional Data,InfoVis,2011,2011
772,132,Arc Length-Based Aspect Ratio Selection,InfoVis,2011,2011
772,780,Arc Length-Based Aspect Ratio Selection,InfoVis,2011,2011
132,780,Arc Length-Based Aspect Ratio Selection,InfoVis,2011,2011
559,946,BallotMaps: Detecting Name Bias in Alphabetically Ordered Ballot Papers,InfoVis,2011,2011
559,293,BallotMaps: Detecting Name Bias in Alphabetically Ordered Ballot Papers,InfoVis,2011,2011
946,293,BallotMaps: Detecting Name Bias in Alphabetically Ordered Ballot Papers,InfoVis,2011,2011
774,127,Benefitting InfoVis with Visual Difficulties,InfoVis,2011,2011
707,649,BirdVis: Visualizing and Understanding Bird Populations,InfoVis,2011,2011
707,831,BirdVis: Visualizing and Understanding Bird Populations,InfoVis,2011,2011
707,939,BirdVis: Visualizing and Understanding Bird Populations,InfoVis,2011,2011
649,831,BirdVis: Visualizing and Understanding Bird Populations,InfoVis,2011,2011
649,939,BirdVis: Visualizing and Understanding Bird Populations,InfoVis,2011,2011
831,939,BirdVis: Visualizing and Understanding Bird Populations,InfoVis,2011,2011
1141,377,Brushing Dimensions - A Dual Visual Analysis Model for High-Dimensional Data,InfoVis,2011,2011
1141,1184,Brushing Dimensions - A Dual Visual Analysis Model for High-Dimensional Data,InfoVis,2011,2011
377,1184,Brushing Dimensions - A Dual Visual Analysis Model for High-Dimensional Data,InfoVis,2011,2011
719,232,CloudLines: Compact Display of Event Episodes in Multiple Time-Series,InfoVis,2011,2011
1260,239,Composite Density Maps for Multivariate Trajectories,InfoVis,2011,2011
1260,187,Composite Density Maps for Multivariate Trajectories,InfoVis,2011,2011
1260,459,Composite Density Maps for Multivariate Trajectories,InfoVis,2011,2011
239,187,Composite Density Maps for Multivariate Trajectories,InfoVis,2011,2011
239,459,Composite Density Maps for Multivariate Trajectories,InfoVis,2011,2011
187,459,Composite Density Maps for Multivariate Trajectories,InfoVis,2011,2011
408,238,Context-Preserving Visual Links,InfoVis,2011,2011
408,436,Context-Preserving Visual Links,InfoVis,2011,2011
408,850,Context-Preserving Visual Links,InfoVis,2011,2011
408,496,Context-Preserving Visual Links,InfoVis,2011,2011
238,436,Context-Preserving Visual Links,InfoVis,2011,2011
238,850,Context-Preserving Visual Links,InfoVis,2011,2011
238,496,Context-Preserving Visual Links,InfoVis,2011,2011
436,850,Context-Preserving Visual Links,InfoVis,2011,2011
436,496,Context-Preserving Visual Links,InfoVis,2011,2011
850,496,Context-Preserving Visual Links,InfoVis,2011,2011
1058,325,D&#x0B3; Data-Driven Documents,InfoVis,2011,2011
941,1258,Design Study of LineSets; a Novel Set Visualization Technique,InfoVis,2011,2011
941,93,Design Study of LineSets; a Novel Set Visualization Technique,InfoVis,2011,2011
941,930,Design Study of LineSets; a Novel Set Visualization Technique,InfoVis,2011,2011
1258,93,Design Study of LineSets; a Novel Set Visualization Technique,InfoVis,2011,2011
1258,930,Design Study of LineSets; a Novel Set Visualization Technique,InfoVis,2011,2011
93,930,Design Study of LineSets; a Novel Set Visualization Technique,InfoVis,2011,2011
754,697,Developing and Evaluating Quilts for the Depiction of Large Layered Graphs,InfoVis,2011,2011
272,812,DICON: Interactive Visual Analysis of Multidimensional Clusters,InfoVis,2011,2011
272,1017,DICON: Interactive Visual Analysis of Multidimensional Clusters,InfoVis,2011,2011
272,370,DICON: Interactive Visual Analysis of Multidimensional Clusters,InfoVis,2011,2011
812,1017,DICON: Interactive Visual Analysis of Multidimensional Clusters,InfoVis,2011,2011
812,370,DICON: Interactive Visual Analysis of Multidimensional Clusters,InfoVis,2011,2011
1017,370,DICON: Interactive Visual Analysis of Multidimensional Clusters,InfoVis,2011,2011
152,912,Evaluation of Artery Visualizations for Heart Disease Diagnosis,InfoVis,2011,2011
152,271,Evaluation of Artery Visualizations for Heart Disease Diagnosis,InfoVis,2011,2011
912,271,Evaluation of Artery Visualizations for Heart Disease Diagnosis,InfoVis,2011,2011
248,591,Evaluation of Traditional; Orthogonal; and Radial Tree Diagrams by an Eye Tracking Study,InfoVis,2011,2011
248,1088,Evaluation of Traditional; Orthogonal; and Radial Tree Diagrams by an Eye Tracking Study,InfoVis,2011,2011
591,1088,Evaluation of Traditional; Orthogonal; and Radial Tree Diagrams by an Eye Tracking Study,InfoVis,2011,2011
742,551,Exploratory Analysis of Time-Series with ChronoLenses,InfoVis,2011,2011
742,675,Exploratory Analysis of Time-Series with ChronoLenses,InfoVis,2011,2011
551,675,Exploratory Analysis of Time-Series with ChronoLenses,InfoVis,2011,2011
293,946,Exploring Uncertainty in Geodemographics with Interactive Graphics,InfoVis,2011,2011
293,559,Exploring Uncertainty in Geodemographics with Interactive Graphics,InfoVis,2011,2011
946,559,Exploring Uncertainty in Geodemographics with Interactive Graphics,InfoVis,2011,2011
892,842,Flow Map Layout via Spiral Trees,InfoVis,2011,2011
1207,351,Improved Similarity Trees and their Application to Visual Data Classification,InfoVis,2011,2011
128,486,In Situ Exploration of Large Dynamic Networks,InfoVis,2011,2011
128,669,In Situ Exploration of Large Dynamic Networks,InfoVis,2011,2011
486,669,In Situ Exploration of Large Dynamic Networks,InfoVis,2011,2011
94,1273,Local Affine Multidimensional Projection,InfoVis,2011,2011
94,1011,Local Affine Multidimensional Projection,InfoVis,2011,2011
1273,1011,Local Affine Multidimensional Projection,InfoVis,2011,2011
454,1130,MoleView: An Attribute and Structure-Based Semantic Lens for Large Element-Based Plots,InfoVis,2011,2011
454,650,MoleView: An Attribute and Structure-Based Semantic Lens for Large Element-Based Plots,InfoVis,2011,2011
1130,650,MoleView: An Attribute and Structure-Based Semantic Lens for Large Element-Based Plots,InfoVis,2011,2011
248,976,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,2011
248,1227,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,2011
248,64,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,2011
248,1088,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,2011
976,1227,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,2011
976,64,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,2011
976,1088,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,2011
1227,64,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,2011
1227,1088,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,2011
64,1088,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,2011
473,554,Product Plots,InfoVis,2011,2011
719,1249,Quality Metrics in High-Dimensional Data Visualization: An Overview and Systematization,InfoVis,2011,2011
719,232,Quality Metrics in High-Dimensional Data Visualization: An Overview and Systematization,InfoVis,2011,2011
1249,232,Quality Metrics in High-Dimensional Data Visualization: An Overview and Systematization,InfoVis,2011,2011
650,454,Skeleton-Based Edge Bundling for Graph Visualization,InfoVis,2011,2011
650,1273,Skeleton-Based Edge Bundling for Graph Visualization,InfoVis,2011,2011
650,1130,Skeleton-Based Edge Bundling for Graph Visualization,InfoVis,2011,2011
454,1273,Skeleton-Based Edge Bundling for Graph Visualization,InfoVis,2011,2011
454,1130,Skeleton-Based Edge Bundling for Graph Visualization,InfoVis,2011,2011
1273,1130,Skeleton-Based Edge Bundling for Graph Visualization,InfoVis,2011,2011
941,488,Stereoscopic Highlighting: 2D Graph Visualization on Stereo Displays,InfoVis,2011,2011
941,442,Stereoscopic Highlighting: 2D Graph Visualization on Stereo Displays,InfoVis,2011,2011
488,442,Stereoscopic Highlighting: 2D Graph Visualization on Stereo Displays,InfoVis,2011,2011
994,567,Synthetic Generation of High-Dimensional Datasets,InfoVis,2011,2011
350,224,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,2011
350,68,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,2011
350,950,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,2011
350,370,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,2011
224,68,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,2011
224,950,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,2011
224,370,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,2011
68,950,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,2011
68,370,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,2011
950,370,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,2011
691,170,TreeNetViz: Revealing Patterns of Networks over Tree Structures,InfoVis,2011,2011
